draft_id;rank;main_colors;splash_colors;won;deck_Agate Assault;deck_Agate-Blade Assassin;deck_Alania's Pathmaker;deck_Alania, Divergent Storm;deck_Artist's Talent;deck_Azure Beastbinder;deck_Bakersbane Duo;deck_Bandit's Talent;deck_Banishing Light;deck_Bark-Knuckle Boxer;deck_Barkform Harvester;deck_Baylen, the Haymaker;deck_Bellowing Crier;deck_Beza, the Bounding Spring;deck_Blacksmith's Talent;deck_Blooming Blast;deck_Bonebind Orator;deck_Bonecache Overseer;deck_Brambleguard Captain;deck_Brambleguard Veteran;deck_Brave-Kin Duo;deck_Brazen Collector;deck_Brightblade Stoat;deck_Builder's Talent;deck_Bumbleflower's Sharepot;deck_Burrowguard Mentor;deck_Bushy Bodyguard;deck_Byway Barterer;deck_Cache Grab;deck_Calamitous Tide;deck_Camellia, the Seedmiser;deck_Caretaker's Talent;deck_Carrot Cake;deck_Cindering Cutthroat;deck_Clement, the Worrywort;deck_Clifftop Lookout;deck_Coiling Rebirth;deck_Conduct Electricity;deck_Consumed by Greed;deck_Corpseberry Cultivator;deck_Coruscation Mage;deck_Cruelclaw's Heist;deck_Crumb and Get It;deck_Curious Forager;deck_Daggerfang Duo;deck_Daring Waverider;deck_Darkstar Augur;deck_Dawn's Truce;deck_Dazzling Denial;deck_Dewdrop Cure;deck_Dire Downdraft;deck_Diresight;deck_Dour Port-Mage;deck_Downwind Ambusher;deck_Dragonhawk, Fate's Tempest;deck_Dreamdew Entrancer;deck_Driftgloom Coyote;deck_Druid of the Spade;deck_Early Winter;deck_Eddymurk Crab;deck_Eluge, the Shoreless Sea;deck_Emberheart Challenger;deck_Essence Channeler;deck_Fabled Passage;deck_Feather of Flight;deck_Fecund Greenshell;deck_Feed the Cycle;deck_Fell;deck_Festival of Embers;deck_Finch Formation;deck_Finneas, Ace Archer;deck_Fireglass Mentor;deck_Flamecache Gecko;deck_Flowerfoot Swordmaster;deck_For the Common Good;deck_Forest;deck_Fountainport;deck_Fountainport Bell;deck_Frilled Sparkshooter;deck_Frogmite;deck_Galewind Moose;deck_Gev, Scaled Scorch;deck_Glarb, Calamity's Augur;deck_Glidedive Duo;deck_Gossip's Talent;deck_Harnesser of Storms;deck_Harvestrite Host;deck_Hazardroot Herbalist;deck_Hazel's Nocturne;deck_Head of the Homestead;deck_Heaped Harvest;deck_Heartfire Hero;deck_Hearthborn Battler;deck_Heirloom Epic;deck_Helga, Skittish Seer;deck_Hidden Grotto;deck_High Stride;deck_Hired Claw;deck_Hivespine Wolverine;deck_Hoarder's Overflow;deck_Honored Dreyleader;deck_Hop to It;deck_Hugs, Grisly Guardian;deck_Hunter's Talent;deck_Huskburster Swarm;deck_Innkeeper's Talent;deck_Into the Flood Maw;deck_Intrepid Rabbit;deck_Iridescent Vinelasher;deck_Island;deck_Jackdaw Savior;deck_Jolly Gerbils;deck_Junkblade Bruiser;deck_Kastral, the Windcrested;deck_Keen-Eyed Curator;deck_Kindlespark Duo;deck_Kindred Charge;deck_Kitnap;deck_Kitsa, Otterball Elite;deck_Knightfisher;deck_Ledger Shredder;deck_Lifecreed Duo;deck_Lightshell Duo;deck_Lilypad Village;deck_Lilysplash Mentor;deck_Long River Lurker;deck_Long River's Pull;deck_Longstalk Brawl;deck_Lumra, Bellow of the Woods;deck_Lunar Convocation;deck_Lupinflower Village;deck_Mabel's Mettle;deck_Mabel, Heir to Cragflame;deck_Maha, Its Feathers Night;deck_Manifold Mouse;deck_Might of the Meek;deck_Mind Drill Assailant;deck_Mind Spiral;deck_Mindwhisker;deck_Mistbreath Elder;deck_Mockingbird;deck_Moonrise Cleric;deck_Moonstone Harbinger;deck_Mountain;deck_Mouse Trapper;deck_Mudflat Village;deck_Muerra, Trash Tactician;deck_Nettle Guard;deck_Nightwhorl Hermit;deck_Nocturnal Hunger;deck_Oakhollow Village;deck_Osteomancer Adept;deck_Otterball Antics;deck_Overprotect;deck_Parting Gust;deck_Patchwork Banner;deck_Pawpatch Formation;deck_Pawpatch Recruit;deck_Pearl of Wisdom;deck_Peerless Recycling;deck_Persistent Marshstalker;deck_Pileated Provisioner;deck_Plains;deck_Playful Shove;deck_Plumecreed Escort;deck_Plumecreed Mentor;deck_Polliwallop;deck_Pond Prophet;deck_Portent of Calamity;deck_Psychic Whorl;deck_Quaketusk Boar;deck_Rabbit Response;deck_Rabid Gnaw;deck_Raccoon Rallier;deck_Ral, Crackling Wit;deck_Rat Colony;deck_Ravine Raider;deck_Relentless Rats;deck_Repel Calamity;deck_Reptilian Recruiter;deck_Rockface Village;deck_Rottenmouth Viper;deck_Roughshod Duo;deck_Run Away Together;deck_Rust-Shield Rampager;deck_Ruthless Negotiation;deck_Salvation Swan;deck_Savor;deck_Sazacap's Brew;deck_Scales of Shale;deck_Scavenger's Talent;deck_Scrapshooter;deck_Season of Gathering;deck_Season of Loss;deck_Season of Weaving;deck_Season of the Bold;deck_Season of the Burrow;deck_Seasoned Warrenguard;deck_Secluded Courtyard;deck_Seedglaive Mentor;deck_Seedpod Squire;deck_Shore Up;deck_Shoreline Looter;deck_Short Bow;deck_Shrike Force;deck_Sinister Monolith;deck_Skyskipper Duo;deck_Sonar Strike;deck_Spellgyre;deck_Splash Lasher;deck_Splash Portal;deck_Star Charter;deck_Starfall Invocation;deck_Starforged Sword;deck_Stargaze;deck_Starlit Soothsayer;deck_Starscape Cleric;deck_Starseer Mentor;deck_Steampath Charger;deck_Stickytongue Sentinel;deck_Stocking the Pantry;deck_Stormcatch Mentor;deck_Stormchaser's Talent;deck_Stormsplitter;deck_Sugar Coat;deck_Sunshower Druid;deck_Sunspine Lynx;deck_Swamp;deck_Sword of Fire and Ice;deck_Swords to Plowshares;deck_Sylvan Tutor;deck_Take Out the Trash;deck_Tangle Tumbler;deck_Teapot Slinger;deck_Tempest Angler;deck_Tender Wildguide;deck_The Infamous Cruelclaw;deck_Thistledown Players;deck_Thornplate Intimidator;deck_Thornvault Forager;deck_Thought Shucker;deck_Thought-Stalker Warlock;deck_Three Tree City;deck_Three Tree Mascot;deck_Three Tree Rootweaver;deck_Three Tree Scribe;deck_Thundertrap Trainer;deck_Tidecaller Mentor;deck_Toski, Bearer of Secrets;deck_Treeguard Duo;deck_Treetop Sentries;deck_Uncharted Haven;deck_Valley Flamecaller;deck_Valley Floodcaller;deck_Valley Mightcaller;deck_Valley Questcaller;deck_Valley Rally;deck_Valley Rotcaller;deck_Veteran Guardmouse;deck_Vinereap Mentor;deck_Vren, the Relentless;deck_Wandertale Mentor;deck_War Squeak;deck_Warren Elder;deck_Warren Warleader;deck_Waterspout Warden;deck_Wax-Wane Witness;deck_Wear Down;deck_Whiskerquill Scribe;deck_Whiskervale Forerunner;deck_Wick's Patrol;deck_Wick, the Whorled Mind;deck_Wildfire Howl;deck_Wishing Well;deck_Ygra, Eater of All;deck_Zoraline, Cosmos Caller;wins;losses;removal_score;win_rate;bomb_score;cmc_0;cmc_1;cmc_2;cmc_3;cmc_4;cmc_5;cmc_6;color_category;is_W;is_U;is_B;is_R;is_G;is_WU;is_WB;is_WR;is_WG;is_UB;is_UR;is_UG;is_BR;is_BG;is_RG;is_Multi;avg_gp_wr;medal_status;medal_binary;card_synergy
0e242198ff6e4bcbbf948a14e4b23388;diamond;BR;G;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0.0;0.0;68.91299999999966;0;2;8;6;3;3;1;BR;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5484230769230769;no medal;0;6.5498406083905465
5fc0a1d3570549cbbbae2cb9bb68011f;gold;WB;;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;3;0.0;0.4;20.026000000000053;0;4;6;7;4;1;1;BW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5516666666666667;no medal;0;7.0716196329355245
cb9621160a7744b084274c11985e45df;gold;WB;U;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;0.052000000000000046;0.25;3.9599999999999453;0;2;9;4;3;3;2;BW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5476666666666667;no medal;0;7.355330014328345
2c2ce2e130e745948e700c7dafeb47b8;gold;BG;U;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;2;0.04200000000000004;0.7777777777777778;105.20799999999954;0;3;8;5;4;3;1;BG;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.55044;medaled;1;10.4502256518282
c14647583250446eb526d89534624451;gold;WB;UR;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0.09199999999999975;0.5714285714285714;0.21600000000000058;0;0;12;7;3;2;0;BW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.545423076923077;no medal;0;6.304215185486204
dddf407afb1a4394bced6fc96f3f789a;platinum;UB;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0.06600000000000006;0.25;0.0;0;0;8;7;4;2;2;BU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.535875;no medal;0;9.285745647455606
85385b90d9d44a20bbf984c673b64020;platinum;WB;;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;0.04700000000000004;0.25;64.99999999999964;0;0;7;6;4;5;1;BW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5468518518518518;no medal;0;9.099291422908554
6fdf3b80a1ce420592a3c25762c26177;platinum;UBG;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;3;0.10799999999999976;0.5;40.63499999999972;0;1;11;6;3;2;1;Multi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.5515;no medal;0;12.848758932776928
97838b61f4384ce3ad9c6670ecda7278;platinum;WB;;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;3;0.123;0.5;39.50699999999986;0;1;8;9;3;1;1;BW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5485652173913043;no medal;0;6.903582150598619
044fdc6d326b4df79af8b2ac6a51d5dc;platinum;WB;;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;0.1319999999999999;0.5;24.388999999999786;0;4;7;8;3;1;1;BW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5480384615384615;no medal;0;6.06086514851436
ccd04beb0dcd444fa33fe3afa34f785f;platinum;WG;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.020000000000000018;0.0;69.6499999999996;0;5;11;3;4;1;0;GW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5502222222222223;no medal;0;6.341537831145244
dec784d092474ac381f36f1adede4abe;platinum;UB;G;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.11199999999999988;0.0;0.28000000000000075;0;3;7;9;2;2;0;BU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5433846153846155;no medal;0;12.133295070331323
95910b0b488046f5b6ebe3d7cc29005b;platinum;UR;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0.06800000000000006;0.25;1.0269999999999997;0;3;12;4;3;2;0;RU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5349200000000002;no medal;0;5.649142430120849
e818744139c34254bb4d6e834d8b0710;platinum;WG;UB;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0.041000000000000036;0.5;64.07999999999936;0;3;9;6;3;1;1;GW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5515833333333334;no medal;0;5.8885963972082775
56e2d118ab11416cacca648de2f4d460;platinum;BG;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0.13300000000000012;0.6666666666666666;102.94199999999915;0;1;12;3;4;3;0;BG;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.5554;no medal;0;17.407436530987212
