object,id,name,lang,released_at,uri,scryfall_uri,layout,highres_image,image_status,image_uris,mana_cost,cmc,type_line,oracle_text,colors,color_identity,keywords,legalities,games,reserved,game_changer,finishes,oversized,set_id,digital,rarity,card_back_id,artist_ids,booster,story_spotlight,edhrec_rank,penny_rank,preview,power,toughness,all_parts,promo_types,frame_effects,produced_mana
card,e2882982-b3a3-4762-a550-6b82db1038e8,Hazardroot Herbalist,en,2024-08-02,https://api.scryfall.com/cards/e2882982-b3a3-4762-a550-6b82db1038e8,https://scryfall.com/card/blb/174/hazardroot-herbalist?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/e/2/e2882982-b3a3-4762-a550-6b82db1038e8.jpg?1721426818', 'normal': 'https://cards.scryfall.io/normal/front/e/2/e2882982-b3a3-4762-a550-6b82db1038e8.jpg?1721426818', 'large': 'https://cards.scryfall.io/large/front/e/2/e2882982-b3a3-4762-a550-6b82db1038e8.jpg?1721426818', 'png': 'https://cards.scryfall.io/png/front/e/2/e2882982-b3a3-4762-a550-6b82db1038e8.png?1721426818', 'art_crop': 'https://cards.scryfall.io/art_crop/front/e/2/e2882982-b3a3-4762-a550-6b82db1038e8.jpg?1721426818', 'border_crop': 'https://cards.scryfall.io/border_crop/front/e/2/e2882982-b3a3-4762-a550-6b82db1038e8.jpg?1721426818'}",{2}{G},3.0,Creature — Rabbit Druid,"Whenever you attack, target creature you control gets +1/+0 until end of turn. If that creature is a token, it also gains deathtouch until end of turn.",['G'],['G'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['2a8b4b91-ddff-4477-ba10-b92bc04a4358'],True,False,13455.0,,"{'source': 'Good Games', 'source_uri': 'https://www.goodgames.com.au/articles/bloomburrow-spoiler-hazardroot-herbalist/', 'previewed_at': '2024-07-14'}",1,4,,,,
card,239363df-4de8-4b64-80fc-a1f4b5c36027,Hazel's Nocturne,en,2024-08-02,https://api.scryfall.com/cards/239363df-4de8-4b64-80fc-a1f4b5c36027,https://scryfall.com/card/blb/97/hazels-nocturne?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/2/3/239363df-4de8-4b64-80fc-a1f4b5c36027.jpg?1721426431', 'normal': 'https://cards.scryfall.io/normal/front/2/3/239363df-4de8-4b64-80fc-a1f4b5c36027.jpg?1721426431', 'large': 'https://cards.scryfall.io/large/front/2/3/239363df-4de8-4b64-80fc-a1f4b5c36027.jpg?1721426431', 'png': 'https://cards.scryfall.io/png/front/2/3/239363df-4de8-4b64-80fc-a1f4b5c36027.png?1721426431', 'art_crop': 'https://cards.scryfall.io/art_crop/front/2/3/239363df-4de8-4b64-80fc-a1f4b5c36027.jpg?1721426431', 'border_crop': 'https://cards.scryfall.io/border_crop/front/2/3/239363df-4de8-4b64-80fc-a1f4b5c36027.jpg?1721426431'}",{3}{B},4.0,Instant,Return up to two target creature cards from your graveyard to your hand. Each opponent loses 2 life and you gain 2 life.,['B'],['B'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['c3439c4a-1fee-4e33-9b89-18dac27ac927'],True,False,8096.0,,"{'source': 'IslandsInFront', 'source_uri': 'https://twitter.com/IslandsInFront/status/1812910771623350447', 'previewed_at': '2024-07-15'}",,,,,,
card,2fc20157-edd3-484d-8864-925c071c0551,Head of the Homestead,en,2024-08-02,https://api.scryfall.com/cards/2fc20157-edd3-484d-8864-925c071c0551,https://scryfall.com/card/blb/216/head-of-the-homestead?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/2/f/2fc20157-edd3-484d-8864-925c071c0551.jpg?1721427071', 'normal': 'https://cards.scryfall.io/normal/front/2/f/2fc20157-edd3-484d-8864-925c071c0551.jpg?1721427071', 'large': 'https://cards.scryfall.io/large/front/2/f/2fc20157-edd3-484d-8864-925c071c0551.jpg?1721427071', 'png': 'https://cards.scryfall.io/png/front/2/f/2fc20157-edd3-484d-8864-925c071c0551.png?1721427071', 'art_crop': 'https://cards.scryfall.io/art_crop/front/2/f/2fc20157-edd3-484d-8864-925c071c0551.jpg?1721427071', 'border_crop': 'https://cards.scryfall.io/border_crop/front/2/f/2fc20157-edd3-484d-8864-925c071c0551.jpg?1721427071'}",{3}{G/W}{G/W},5.0,Creature — Rabbit Citizen,"When this creature enters, create two 1/1 white Rabbit creature tokens.","['G', 'W']","['G', 'W']",[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['256b61a2-b9af-4ff5-b485-47a61818f818'],True,False,11265.0,,"{'source': 'Wizards of the Coast', 'source_uri': 'https://magic.wizards.com/en/products/bloomburrow/card-image-gallery', 'previewed_at': '2024-07-09'}",3,2,"[{'object': 'related_card', 'id': '2fc20157-edd3-484d-8864-925c071c0551', 'component': 'combo_piece', 'name': 'Head of the Homestead', 'type_line': 'Creature — Rabbit Citizen', 'uri': 'https://api.scryfall.com/cards/2fc20157-edd3-484d-8864-925c071c0551'}, {'object': 'related_card', 'id': '81de52ef-7515-4958-abea-fb8ebdcef93c', 'component': 'token', 'name': 'Rabbit', 'type_line': 'Token Creature — Rabbit', 'uri': 'https://api.scryfall.com/cards/81de52ef-7515-4958-abea-fb8ebdcef93c'}]",,,
card,3b5349db-0e0a-4b15-886e-0db403ef49cb,Heaped Harvest,en,2024-08-02,https://api.scryfall.com/cards/3b5349db-0e0a-4b15-886e-0db403ef49cb,https://scryfall.com/card/blb/175/heaped-harvest?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/3/b/3b5349db-0e0a-4b15-886e-0db403ef49cb.jpg?1721426825', 'normal': 'https://cards.scryfall.io/normal/front/3/b/3b5349db-0e0a-4b15-886e-0db403ef49cb.jpg?1721426825', 'large': 'https://cards.scryfall.io/large/front/3/b/3b5349db-0e0a-4b15-886e-0db403ef49cb.jpg?1721426825', 'png': 'https://cards.scryfall.io/png/front/3/b/3b5349db-0e0a-4b15-886e-0db403ef49cb.png?1721426825', 'art_crop': 'https://cards.scryfall.io/art_crop/front/3/b/3b5349db-0e0a-4b15-886e-0db403ef49cb.jpg?1721426825', 'border_crop': 'https://cards.scryfall.io/border_crop/front/3/b/3b5349db-0e0a-4b15-886e-0db403ef49cb.jpg?1721426825'}",{2}{G},3.0,Artifact — Food,"When this artifact enters and when you sacrifice it, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
{2}, {T}, Sacrifice this artifact: You gain 3 life.",['G'],['G'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['0fbd4798-76eb-46d5-a5d4-1e3a25870e34'],True,False,3983.0,4650.0,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-18'}",,,,,,
card,48ace959-66b2-40c8-9bff-fd7ed9c99a82,Heartfire Hero,en,2024-08-02,https://api.scryfall.com/cards/48ace959-66b2-40c8-9bff-fd7ed9c99a82,https://scryfall.com/card/blb/138/heartfire-hero?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/4/8/48ace959-66b2-40c8-9bff-fd7ed9c99a82.jpg?1738269538', 'normal': 'https://cards.scryfall.io/normal/front/4/8/48ace959-66b2-40c8-9bff-fd7ed9c99a82.jpg?1738269538', 'large': 'https://cards.scryfall.io/large/front/4/8/48ace959-66b2-40c8-9bff-fd7ed9c99a82.jpg?1738269538', 'png': 'https://cards.scryfall.io/png/front/4/8/48ace959-66b2-40c8-9bff-fd7ed9c99a82.png?1738269538', 'art_crop': 'https://cards.scryfall.io/art_crop/front/4/8/48ace959-66b2-40c8-9bff-fd7ed9c99a82.jpg?1738269538', 'border_crop': 'https://cards.scryfall.io/border_crop/front/4/8/48ace959-66b2-40c8-9bff-fd7ed9c99a82.jpg?1738269538'}",{R},1.0,Creature — Mouse Soldier,"Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, put a +1/+1 counter on it.
When this creature dies, it deals damage equal to its power to each opponent.",['R'],['R'],['Valiant'],"{'standard': 'legal', 'future': 'legal', 'historic': 'not_legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['36901417-ce61-4636-8b77-6db14a9cb68a'],True,False,9330.0,,"{'source': 'BrujajaGaming', 'source_uri': 'https://twitter.com/BrujajaGaming/status/1811091814381678696', 'previewed_at': '2024-07-10'}",1,1,"[{'object': 'related_card', 'id': '48ace959-66b2-40c8-9bff-fd7ed9c99a82', 'component': 'combo_piece', 'name': 'Heartfire Hero', 'type_line': 'Creature — Mouse Soldier', 'uri': 'https://api.scryfall.com/cards/48ace959-66b2-40c8-9bff-fd7ed9c99a82'}, {'object': 'related_card', 'id': 'b24c3e9c-2aff-45fd-9c87-3ebd33bbe807', 'component': 'combo_piece', 'name': 'A-Heartfire Hero', 'type_line': 'Creature — Mouse Soldier', 'uri': 'https://api.scryfall.com/cards/b24c3e9c-2aff-45fd-9c87-3ebd33bbe807'}]",,,
card,bef1cf5c-9738-4062-8cb1-87a372d36687,Hearthborn Battler,en,2024-08-02,https://api.scryfall.com/cards/bef1cf5c-9738-4062-8cb1-87a372d36687,https://scryfall.com/card/blb/139/hearthborn-battler?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/b/e/bef1cf5c-9738-4062-8cb1-87a372d36687.jpg?1721426641', 'normal': 'https://cards.scryfall.io/normal/front/b/e/bef1cf5c-9738-4062-8cb1-87a372d36687.jpg?1721426641', 'large': 'https://cards.scryfall.io/large/front/b/e/bef1cf5c-9738-4062-8cb1-87a372d36687.jpg?1721426641', 'png': 'https://cards.scryfall.io/png/front/b/e/bef1cf5c-9738-4062-8cb1-87a372d36687.png?1721426641', 'art_crop': 'https://cards.scryfall.io/art_crop/front/b/e/bef1cf5c-9738-4062-8cb1-87a372d36687.jpg?1721426641', 'border_crop': 'https://cards.scryfall.io/border_crop/front/b/e/bef1cf5c-9738-4062-8cb1-87a372d36687.jpg?1721426641'}",{2}{R},3.0,Creature — Lizard Warlock,"Haste
Whenever a player casts their second spell each turn, this creature deals 2 damage to target opponent.",['R'],['R'],['Haste'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,rare,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['1885e6cb-c827-4896-994e-3d0a027d602f'],True,False,7334.0,9189.0,"{'source': 'Gamerbraves', 'source_uri': 'https://www.gamerbraves.com/mtg-bloomburrow-introduces-hearthborn-battler/', 'previewed_at': '2024-07-12'}",2,3,,,,
card,7839ce48-0175-494a-ab89-9bdfb7a50cb1,Heirloom Epic,en,2024-08-02,https://api.scryfall.com/cards/7839ce48-0175-494a-ab89-9bdfb7a50cb1,https://scryfall.com/card/blb/246/heirloom-epic?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/7/8/7839ce48-0175-494a-ab89-9bdfb7a50cb1.jpg?1721427279', 'normal': 'https://cards.scryfall.io/normal/front/7/8/7839ce48-0175-494a-ab89-9bdfb7a50cb1.jpg?1721427279', 'large': 'https://cards.scryfall.io/large/front/7/8/7839ce48-0175-494a-ab89-9bdfb7a50cb1.jpg?1721427279', 'png': 'https://cards.scryfall.io/png/front/7/8/7839ce48-0175-494a-ab89-9bdfb7a50cb1.png?1721427279', 'art_crop': 'https://cards.scryfall.io/art_crop/front/7/8/7839ce48-0175-494a-ab89-9bdfb7a50cb1.jpg?1721427279', 'border_crop': 'https://cards.scryfall.io/border_crop/front/7/8/7839ce48-0175-494a-ab89-9bdfb7a50cb1.jpg?1721427279'}",{1},1.0,Artifact,"{4}, {T}: Draw a card. For each mana in this ability's activation cost, you may tap an untapped creature you control rather than pay that mana. Activate only as a sorcery.",[],[],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['22211c1d-e15e-4db3-9350-e4a9862928bb'],True,False,11127.0,,"{'source': 'Rubee', 'source_uri': 'https://twitter.com/RubeePlays/status/1813008406422429803', 'previewed_at': '2024-07-15'}",,,,,,
card,40339715-22d0-4f99-822b-a00d9824f27a,"Helga, Skittish Seer",en,2024-08-02,https://api.scryfall.com/cards/40339715-22d0-4f99-822b-a00d9824f27a,https://scryfall.com/card/blb/217/helga-skittish-seer?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/4/0/40339715-22d0-4f99-822b-a00d9824f27a.jpg?1721427078', 'normal': 'https://cards.scryfall.io/normal/front/4/0/40339715-22d0-4f99-822b-a00d9824f27a.jpg?1721427078', 'large': 'https://cards.scryfall.io/large/front/4/0/40339715-22d0-4f99-822b-a00d9824f27a.jpg?1721427078', 'png': 'https://cards.scryfall.io/png/front/4/0/40339715-22d0-4f99-822b-a00d9824f27a.png?1721427078', 'art_crop': 'https://cards.scryfall.io/art_crop/front/4/0/40339715-22d0-4f99-822b-a00d9824f27a.jpg?1721427078', 'border_crop': 'https://cards.scryfall.io/border_crop/front/4/0/40339715-22d0-4f99-822b-a00d9824f27a.jpg?1721427078'}",{G}{W}{U},3.0,Legendary Creature — Frog Druid,"Whenever you cast a creature spell with mana value 4 or greater, you draw a card, gain 1 life, and put a +1/+1 counter on Helga.
{T}: Add X mana of any one color, where X is Helga's power. Spend this mana only to cast creature spells with mana value 4 or greater or creature spells with {X} in their mana costs.","['G', 'U', 'W']","['G', 'U', 'W']",[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,mythic,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['e8ab9604-1b3c-4bb5-9290-dfb3fd3cf01d'],True,False,6187.0,,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-12'}",1,3,,,['legendary'],"['B', 'G', 'R', 'U', 'W']"
card,4ba8f2e7-8357-4862-97dc-1942d066023a,Hidden Grotto,en,2024-08-02,https://api.scryfall.com/cards/4ba8f2e7-8357-4862-97dc-1942d066023a,https://scryfall.com/card/blb/254/hidden-grotto?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/4/b/4ba8f2e7-8357-4862-97dc-1942d066023a.jpg?1721427326', 'normal': 'https://cards.scryfall.io/normal/front/4/b/4ba8f2e7-8357-4862-97dc-1942d066023a.jpg?1721427326', 'large': 'https://cards.scryfall.io/large/front/4/b/4ba8f2e7-8357-4862-97dc-1942d066023a.jpg?1721427326', 'png': 'https://cards.scryfall.io/png/front/4/b/4ba8f2e7-8357-4862-97dc-1942d066023a.png?1721427326', 'art_crop': 'https://cards.scryfall.io/art_crop/front/4/b/4ba8f2e7-8357-4862-97dc-1942d066023a.jpg?1721427326', 'border_crop': 'https://cards.scryfall.io/border_crop/front/4/b/4ba8f2e7-8357-4862-97dc-1942d066023a.jpg?1721427326'}",,0.0,Land,"When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
{T}: Add {C}.
{1}, {T}: Add one mana of any color.",[],[],['Surveil'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['22211c1d-e15e-4db3-9350-e4a9862928bb'],True,False,3513.0,928.0,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-12'}",,,,,,"['B', 'C', 'G', 'R', 'U', 'W']"
card,09c8cf4b-8e65-4a1c-b458-28b5ab56b390,High Stride,en,2024-08-02,https://api.scryfall.com/cards/09c8cf4b-8e65-4a1c-b458-28b5ab56b390,https://scryfall.com/card/blb/176/high-stride?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/0/9/09c8cf4b-8e65-4a1c-b458-28b5ab56b390.jpg?1721426829', 'normal': 'https://cards.scryfall.io/normal/front/0/9/09c8cf4b-8e65-4a1c-b458-28b5ab56b390.jpg?1721426829', 'large': 'https://cards.scryfall.io/large/front/0/9/09c8cf4b-8e65-4a1c-b458-28b5ab56b390.jpg?1721426829', 'png': 'https://cards.scryfall.io/png/front/0/9/09c8cf4b-8e65-4a1c-b458-28b5ab56b390.png?1721426829', 'art_crop': 'https://cards.scryfall.io/art_crop/front/0/9/09c8cf4b-8e65-4a1c-b458-28b5ab56b390.jpg?1721426829', 'border_crop': 'https://cards.scryfall.io/border_crop/front/0/9/09c8cf4b-8e65-4a1c-b458-28b5ab56b390.jpg?1721426829'}",{G},1.0,Instant,Target creature gets +1/+3 and gains reach until end of turn. Untap it.,['G'],['G'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['f852fa13-137e-40f2-bbc1-0f01df09c0e0'],True,False,12681.0,,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-18'}",,,,,,
card,1ae41080-0d67-4719-adb2-49bf2a268b6c,Hired Claw,en,2024-08-02,https://api.scryfall.com/cards/1ae41080-0d67-4719-adb2-49bf2a268b6c,https://scryfall.com/card/blb/140/hired-claw?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/1/a/1ae41080-0d67-4719-adb2-49bf2a268b6c.jpg?1721426641', 'normal': 'https://cards.scryfall.io/normal/front/1/a/1ae41080-0d67-4719-adb2-49bf2a268b6c.jpg?1721426641', 'large': 'https://cards.scryfall.io/large/front/1/a/1ae41080-0d67-4719-adb2-49bf2a268b6c.jpg?1721426641', 'png': 'https://cards.scryfall.io/png/front/1/a/1ae41080-0d67-4719-adb2-49bf2a268b6c.png?1721426641', 'art_crop': 'https://cards.scryfall.io/art_crop/front/1/a/1ae41080-0d67-4719-adb2-49bf2a268b6c.jpg?1721426641', 'border_crop': 'https://cards.scryfall.io/border_crop/front/1/a/1ae41080-0d67-4719-adb2-49bf2a268b6c.jpg?1721426641'}",{R},1.0,Creature — Lizard Mercenary,"Whenever you attack with one or more Lizards, this creature deals 1 damage to target opponent.
{1}{R}: Put a +1/+1 counter on this creature. Activate only if an opponent lost life this turn and only once each turn.",['R'],['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,rare,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['25fbebee-23a4-4431-bd63-14ec82f3c2b9'],True,False,11175.0,,"{'source': 'Vincent (@ins_ekt)', 'source_uri': 'https://www.instagram.com/stories/highlights/17875888881053955/', 'previewed_at': '2024-07-11'}",1,2,,,,
card,821970a3-a291-4fe9-bb13-dfc54f9c3caf,Hivespine Wolverine,en,2024-08-02,https://api.scryfall.com/cards/821970a3-a291-4fe9-bb13-dfc54f9c3caf,https://scryfall.com/card/blb/177/hivespine-wolverine?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/8/2/821970a3-a291-4fe9-bb13-dfc54f9c3caf.jpg?1721426835', 'normal': 'https://cards.scryfall.io/normal/front/8/2/821970a3-a291-4fe9-bb13-dfc54f9c3caf.jpg?1721426835', 'large': 'https://cards.scryfall.io/large/front/8/2/821970a3-a291-4fe9-bb13-dfc54f9c3caf.jpg?1721426835', 'png': 'https://cards.scryfall.io/png/front/8/2/821970a3-a291-4fe9-bb13-dfc54f9c3caf.png?1721426835', 'art_crop': 'https://cards.scryfall.io/art_crop/front/8/2/821970a3-a291-4fe9-bb13-dfc54f9c3caf.jpg?1721426835', 'border_crop': 'https://cards.scryfall.io/border_crop/front/8/2/821970a3-a291-4fe9-bb13-dfc54f9c3caf.jpg?1721426835'}",{3}{G}{G},5.0,Creature — Elemental Wolverine,"When this creature enters, choose one —
• Put a +1/+1 counter on target creature you control.
• This creature fights target creature token.
• Destroy target artifact or enchantment.",['G'],['G'],['Fight'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['21ed6499-c4d3-4965-ab02-6c7228275bec'],True,False,13477.0,9712.0,"{'source': 'Vincent (@ins_ekt)', 'source_uri': 'https://www.instagram.com/stories/highlights/17875888881053955/', 'previewed_at': '2024-07-11'}",5,4,,,,
